Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB
Agriterra,England,Dagligvaror,Livsmedel,AGTA,-0.107142868,0.1452145,-0.565099478,0.129767805,0.44579649
Air Partner,England,Industri,Flygtransport,AIR,-0.441108513,0.01860859,8.175675392,0.30490911,2.122472048
Airea,England,Sällanköpsvaror,Möbler & Inredning,AIEA,-0.583941574,0.059523811,7.178841114,0.61439842,0.849196911
Albion Enterprise,England,Finans & Fastighet,Kapitalförvaltning,AAEV,0,0.008272059,8.190617561,6.255930901,0.921100616
Albion Technology & General,England,Finans & Fastighet,Kapitalförvaltning,AATG,0.074829936,0.060500288,8.51293087,6.994130135,0.95659858
Albion Venture Capital,England,Finans & Fastighet,Kapitalförvaltning,AAVC,-0.027118683,0.06405694,14.64286041,11.00160027,0.920366228
Alfa Financial Software,England,Finans & Fastighet,Kapitalförvaltning,ALFA,-0.414878387,0.0249066,15.8835001,3.556160927,3.217643023
Allergy Therapeutics,England,Hälsovård,Läkemedel,AGY,0.128865957,0.008168823,9.201681137,0.899123728,1.360476971
Alliance Pharma,England,Hälsovård,Läkemedel,APH,-0.014102519,0.03516484,16.29236984,3.001471996,1.484830022
Alliance,England,Finans & Fastighet,Fondförvaltning,ATST,-0.089005232,0.050209198,4.193781853,3.937078953,0.795409977
Allianz Technology,England,Finans & Fastighet,Fondförvaltning,ATT,0.133291245,0.224852104,4.989153862,4.911365986,1.08457303
Allied Minds,England,Finans & Fastighet,Kapitalförvaltning,ALM,-0.420038948,0.018823529,1.504773021,16.3189106,0.592503488
Alpha Financial Markets,England,Industri,Affärskonsulter,AFM,-0.398340225,0.042553191,19.43700027,1.891054034,1.658527017
Alpha FX,England,Finans & Fastighet,Kapitalförvaltning,AFX,0.040000081,0.007226739,28.99628067,8.184905052,5.257994175
Alpha Real,England,Finans & Fastighet,Fondförvaltning,ARTL,-0.059561133,0.111436901,5.064146042,15.72066975,0.702606022
Altitude Group,England,Sällanköpsvaror,Marknadsföring,ALT,-0.727748718,0.862882538,-6.004619122,2.171461105,1.361979008
Altus Strategies,England,Material,Gruv - Prospekt & Drift,ALS,0.391752586,0.123566904,-1.054687977,26.50097084,0.486065596
Altyn,England,Material,Gruv - Prospekt & Drift,ALTN,0.700000153,0.1791045,-5,1.770130038,0.799389899
Alumasc Group,England,Industri,Byggnation & Infrastruktur,ALU,-0.223880653,0.028593631,14.6616497,0.324485987,1.164396048
Amedeo Air Four Plus,England,Finans & Fastighet,Kredit & Finansiering,AA4,-0.618556747,0.032956691,2.424638987,0.90857321,0.328126699
Amerisur Resources,England,Energi,Olja & Gas - Exploatering,AMER,-0.016410232,0.029041409,-29.06060982,3.146322012,1.396538973
Amiad Water Systems,England,Industri,Energi & Återvinning,AFS,0.454005966,0.005479452,-39.64400864,0.638053298,1.334179044
Amigo Holdings,England,Finans & Fastighet,Kredit & Finansiering,AMGO,-0.922639999,0.03516957,1.28334403,0.319532692,0.360932708
Aminex,England,Energi,Olja & Gas - Exploatering,AEX,-0.474576302,0.065715518,-0.590476215,68.45285034,0.47989431
Amino Technologies,England,Informationsteknik,Kommunikation,AMO,0.430302963,0.03856041,38.56209183,1.502565026,1.415420055
Amphion Innovations,England,Finans & Fastighet,Kapitalförvaltning,AMP,-0.85,0.01165182,-0.078125,2.151386976,-0.047915518
Amryt Pharma,England,Hälsovård,Läkemedel,AMYT,0.470985184,0.041638231,-1.850594044,3.579556942,-2.975241899
Andalas Energy & Power,England,Finans & Fastighet,Fondförvaltning,ADL,-0.692307739,0.153969498,-0.357142895,-5.981408119,-781.0562134
Andrews Sykes,England,Industri,Stödtjänster & Service,ASY,-0.081967239,0.004353814,15.80134964,3.118995905,3.979990959
Anexo Group,England,Industri,Affärskonsulter,ANX,-0.051724195,0.065588908,10.26885986,2.168026924,1.825258017
Angle,England,Hälsovård,Biotech,AGL,-0.251496964,0.040092521,-7.57575798,107.0978012,2.770776987
Angling Direct,England,Informationsteknik,Internettjänster,ANG,-0.437037048,0.072595282,-73.07691956,0.527105093,0.907373428
Anglo African Agriculture,England,Dagligvaror,Jordbruk,AAAP,-0.548192749,0.133358402,-2.551019907,0.399796695,3.732528925
Anglo African Oil & Gas,England,Energi,Olja & Gas - Exploatering,AAOG,-0.97922081,0.001507134,-0.03555556,2.846607924,0.061202291
Anglo American,England,Material,Gruv - Prospekt & Drift,AAL,-0.348811913,0.003764116,6.912322998,0.876600206,1.056020975
Anglo Asian Mining,England,Material,Gruv - Guld & Silver,AAZ,0.656050797,0.007112462,10.54339027,2.014656067,1.797438025
Anglo Pacific,England,Material,Gruv - Prospekt & Drift,APF,-0.291089058,0.132255697,8.966813087,4.663106918,1.15130496
Anglo-Eastern Plantations,England,Dagligvaror,Jordbruk,AEP,-0.080769176,0.023451631,-103.913002,1.116834044,0.639324605
Angus Energy,England,Energi,Olja & Gas - Exploatering,ANGS,-0.91150444,0.01886145,-0.462963015,13.52070045,0.217409596
Animalcare,England,Hälsovård,Medicinsk Utrustning,ANCR,0.419753075,0.01320132,-40.68395996,1.428277016,1.219827056
Anpario,England,Dagligvaror,Jordbruk,ANP,0.08947361,0.03976608,23.5093708,3.322462082,2.714299917
Antofagasta,England,Material,Gruv - Industrimetaller,ANTO,-0.220929146,0.01562149,21.21438026,2.099400997,1.411551952
AO World,England,Informationsteknik,Internettjänster,AO.,-0.388379173,0.03278688,-23.16601944,0.296120793,3.833734989
Aortech International,England,Hälsovård,Medicinsk Utrustning,AOR,0.020134211,0.03138201,-19.58762932,21.22018051,3.927450895
Apax Global Alpha,England,Finans & Fastighet,Fondförvaltning,APAX,-0.183006516,0.37416481,3.444474936,3.198029041,0.661044598
Apc Technology,England,Industri,Elektroniska komponenter,APC,0.492447128,0.02318393,22.45454979,0.925894201,2.157646894
Applied Graphene Material,England,Material,Kemikalier,AGM,-0.683333359,0.175418396,-1.258278012,42.68902969,0.704968214
Appscatter,England,Informationsteknik,Affärs- & IT-System,APPS,-0.77,0.059958291,-0.460737199,21.46145058,2.282601118
APQ Global,England,Finans & Fastighet,Kapitalförvaltning,APQ,-0.733333359,0.053648071,-3.129889965,2.525162935,0.274012297
Aquila Services,England,Industri,Affärskonsulter,AQSG,-0.100000019,0.0195122,22.13114929,1.198393941,2.055346012
Arbuthnot Banking,England,Finans & Fastighet,Banker,ARBB,-0.35740078,0.052521629,21.58621979,1.73435998,0.639931917
Arcontech,England,Informationsteknik,IT-Konsulter,ARC,0.183206081,0.01984396,17.59363937,6.671318054,4.100174904
Arden Partners,England,Finans & Fastighet,Kapitalförvaltning,ARDN,-0.784313736,0.021532991,-0.618672729,0.241297901,0.263961911
Arena Events,England,Sällanköpsvaror,Marknadsföring,ARE,-0.764705887,0.070577159,-5.921051979,0.101273902,0.189888507
Argo Group,England,Finans & Fastighet,Kapitalförvaltning,ARGO,-0.166666622,0.070741758,10.47904015,1.844746947,0.421759814
Arix Bioscience,England,Finans & Fastighet,Investmentbolag,ARIX,-0.430508499,0.082285719,-1.566580057,225.0267029,0.563379526
Premier Veterinary,England,Hälsovård,Läkemedel,PVG,-0.294117622,0.034036429,-1.573151946,1.19246304,-1.421457052
Arrow Global,England,Finans & Fastighet,Kredit & Finansiering,ARW,-0.4375634,0.06514658,5.687884808,0.599622071,0.992739677
Artemis Alpha,England,Finans & Fastighet,Fondförvaltning,ATS,-0.127208471,0.06,25.07613945,17.55970955,0.684475183
Artemis VCT,England,Finans & Fastighet,Fondförvaltning,AAM,-0.325943642,0.025759649,-2.043596983,-2.298314095,0.542462587
Ascent Resources,England,Energi,Olja & Gas - Exploatering,AST,-0.932399979,0.079575601,-0.460490495,0.983175814,0.02087535
Ascential,England,Industri,Information & Data,ASCL,-0.382436218,0.015496759,109.547699,2.112301111,1.654072046
Ashley House,England,Industri,Affärskonsulter,ASH,-0.857142868,0.03100775,-0.244898006,0.060723241,0.227817193
Laura Ashley,England,Sällanköpsvaror,Möbler & Inredning,ALY,-0.91279068,0.0293578,-0.132158607,0.009960258,0.136455595
Ashmore Global Opportunities,England,Finans & Fastighet,Fondförvaltning,AGOL,-0.62376236,0.06307054,-0.009818487,-0.007685714,0.004534685
Ashmore Group,England,Finans & Fastighet,Kapitalförvaltning,ASHM,-0.218021984,0.021150031,11.5820303,6.780494213,2.937237978
Ashtead Group,England,Industri,Stödtjänster & Service,AHT,-0.087282419,0.01480659,10.71469021,1.696184993,2.949690104
Asos,England,Sällanköpsvaror,Detaljhandel,ASC,-0.394957962,0.041173439,41.82909012,0.621381581,3.513241053
Assetco,England,Industri,Affärskonsulter,ASTO,-0.015151501,0.05547226,30.14842033,2.341794968,1.314728975
Associated British Engineering,England,Sällanköpsvaror,Bil & Motor,ASBE,-0.5,0.039215691,-0.196104094,0.257627785,-0.077496223
Associated British Foods,England,Dagligvaror,Livsmedel,ABF,-0.211713486,0.049096618,17.92333984,0.996596873,1.668445945
Assura,England,Finans & Fastighet,Fastighet - REIT,AGR,0.336805573,0.005464481,22.31884003,16.96586037,1.438521981
Adm Energy PLC,England,Energi,Olja & Gas - Exploatering,ADME,-0.56,0.001653088,24.20000076,0.259959996,0.072747797
Astrazeneca Plc,England,Hälsovård,Läkemedel,AZN,0.270207043,0.151305304,98.3704071,5.431848049,10.08990955
Atalaya Mining,England,Material,Gruv - Industrimetaller,ATYM,-0.507494698,0.150652399,5.077262878,0.994895816,0.584350288
Athelney,England,Finans & Fastighet,Fondförvaltning,ATY,-0.23404253,0.02232558,3.591381073,2.944598913,0.674495995
Atlantis Japan Growth,England,Finans & Fastighet,Fondförvaltning,AJG,-0.141176462,0.287179508,5.650155067,3.942769051,0.636984527
Attraqt Group,England,Informationsteknik,Affärs- & IT-System,ATQT,-0.056603727,0.020951581,-9.32835865,1.929232001,1.015264034
Audioboom,England,Informationsteknik,Internettjänster,BOOM,-0.244210548,0.025523231,-4.356795788,1.495615959,9.111805916
Augean,England,Industri,Energi & Återvinning,AUG,0.672131042,0.044721408,-12.47961044,1.486418009,3.343066931
Augmentum Fintech,England,Finans & Fastighet,Fondförvaltning,AUGM,-0.238532124,0.01759208,9.474885941,8.733645439,0.739582777
Aukett Swanke,England,Industri,Affärskonsulter,AUK,0.101190567,0.050505052,8.809523582,0.197292298,0.697660685
Aurora Investment,England,Finans & Fastighet,Fondförvaltning,ARR,-0.25,0.007464676,-7.341176987,-8.978658676,0.816643596
Autins Group,England,Sällanköpsvaror,Bil & Motor,AUTG,-0.671641846,0.044957309,-1.75999999,0.162178293,0.270515412
Auto Trader,England,Informationsteknik,Internettjänster,AUTO,-0.221041031,0.02093909,19.0753994,10.76455021,41.14200974
Avacta Group,England,Hälsovård,Biotech,AVCT,0.875000153,0.008560422,-6.849315166,16.90391922,2.973838091
Avast,England,Informationsteknik,Betalning & E-handel,AVST,0.389006271,0.056753688,21.41227913,6.053888798,4.721590042
Avation,England,Industri,Militär & Försvar,AVAP,-0.446153831,0.04942811,2.746694088,1.049795032,0.501867473
Aveva Group,England,Informationsteknik,IT-Konsulter,AVV,0.126376991,0.049568162,103.5734024,7.232106209,3.11502409
Avingtrans,England,Industri,Industrikomponenter,AVG,0.044334888,0.02792321,28.45638084,0.590480924,0.96086818
Aviva,England,Finans & Fastighet,Försäkring,AV.,-0.387320518,0.02412926,4.057351112,0.142835498,0.583311319
Avocet Mining Corp,England,Material,Gruv - Guld & Silver,AVM,-0.070922017,0.035603709,-0.247871295,-0.137024894,-0.120474197
Avon Rubber,England,Industri,Industrikomponenter,AVON,1.051851959,0.017732739,59.62118149,4.792779922,9.946127892
AXA Property,England,Finans & Fastighet,Fondförvaltning,APT,-0.114461241,0.071047959,73.7674408,9.222079277,0.725971818
OldCo,England,Finans & Fastighet,Fondförvaltning,AXI,-0.137142839,0.021447721,4.963840008,13.55529976,0.759705305
B&M European Value Retail,England,Sällanköpsvaror,Detaljhandel,BME,-0.190002499,0.040712471,26.46666908,0.83104533,3.270646095
BP Marsh & Partners,England,Finans & Fastighet,Kapitalförvaltning,BPM,-0.36832737,0.027986009,5.421503067,3.764352083,0.511794984
Babcock International,England,Industri,Byggnation & Infrastruktur,BAB,-0.207279091,0.038095241,7.627340794,0.466452599,0.726075411
BAE Systems,England,Industri,Militär & Försvar,BA.,0.03930819,0.006374904,12.87244034,0.926026106,3.134993076
Bagir Group,England,Sällanköpsvaror,Kläder & Skor,BAGR,-0.630769272,0.166666698,-0.558139622,0.029394019,0.153034896
Baillie Gifford Japan,England,Finans & Fastighet,Kapitalförvaltning,BGFD,-0.141374884,0.01847114,-15.56914043,-20.19915962,0.835744679
Baillie Gifford Shin Nippon,England,Finans & Fastighet,Fondförvaltning,BGS,-0.17827755,0.04158669,10.06719971,9.597302437,0.865811884
Baillie Gifford Uk Growth,England,Finans & Fastighet,Fondförvaltning,BGUK,-0.156334219,0.01478599,11.20258045,10.34494019,0.81097728
Bakkavor,England,Dagligvaror,Livsmedel,BAKK,-0.423076935,0.03320621,11.84834003,0.230430707,0.757617176
Balfour Beatty,England,Industri,Byggnation & Infrastruktur,BBY,-0.066215158,0.026769841,13.1531496,0.234182999,1.25188601
Bango,England,Informationsteknik,Affärs- & IT-System,BGO,0.106481438,0.01278146,-35.99398041,9.072976112,5.747391224
Bank Of Georgia,England,Finans & Fastighet,Banker,BGEO,-0.436904716,0.025629721,3.426542997,1.165755987,0.787470698
Bankers Investment,England,Finans & Fastighet,Fondförvaltning,BNKR,-0.012235761,0.01481481,8.613832474,7.939651012,0.935986876
Barclays,England,Finans & Fastighet,Banker,BARC,-0.436309929,0.084705887,6.644176006,1.04844296,0.251513004
Baring Emerging,England,Finans & Fastighet,Fondförvaltning,BEE,-0.208494186,0.082490273,4.556906223,3.811743975,0.660716295
Baronsmead Second Venture,England,Finans & Fastighet,Kapitalförvaltning,BMD,-0.178807907,0.031246099,-8.575380325,-12.61882019,0.804721713
Baronsmead Venture,England,Finans & Fastighet,Fondförvaltning,BVT,-0.177257538,0.040925522,-7.167831898,-9.158826828,0.819431484
Barratt Developments,England,Industri,Bostadsbyggnation,BDEV,-0.248705444,0.0195848,6.346364021,0.96540463,0.975443184
Batm Advanced Communications,England,Informationsteknik,Kommunikation,BVC,-0.072649598,0.030105369,62.89854813,2.05510211,2.330288887
Bb Healthcare,England,Finans & Fastighet,Fondförvaltning,BBH,-0.061371861,0.01288962,12.04819012,11.01521015,0.908392072
BBA Aviation,England,Industri,Flygtransport,BBA,0.340517273,0.053902249,103.6667023,1.511129022,2.130017042
BBGI Sicav,England,Finans & Fastighet,Fondförvaltning,BBGI,0.034700274,0.02424742,19.50060081,14.81324005,1.199524999
Bca Marketplace,England,Sällanköpsvaror,Bil & Motor,BCA,0.138313179,0.129240704,27.36964035,0.617096901,1.664947033
Be Heard,England,Sällanköpsvaror,Marknadsföring,BHRD,-0.813559265,0.060763888,-0.289473712,0.045386679,0.153383702
Beazley,England,Finans & Fastighet,Försäkring,BEZ,-0.308148155,0.059119501,11.27678967,0.996152401,1.615921021
Beeks Financial,England,Informationsteknik,IT-Konsulter,BKS,-0.090452309,0.00862069,47.63158035,5.657896042,7.786305904
Begbies Traynor,England,Industri,Affärskonsulter,BEG,0.441295509,0.433823509,27.89969063,1.724846959,1.718765974
Bellway,England,Industri,Bostadsbyggnation,BWY,-0.261499634,0.129883804,5.537967205,0.88398838,0.950236678
Belvoir Lettings,England,Finans & Fastighet,Fastighetsbolag,BLV,0.004464269,0.050642071,8.68725872,2.04165411,1.618394017
Benchmark Holdings,England,Hälsovård,Läkemedel,BMK,-0.311827965,0.02255965,-2.413273096,1.406422973,0.588503718
Berkeley,England,Industri,Bostadsbyggnation,BKG,0.005226016,0.094470139,8.908597946,2.166898012,1.589470983
Best Of the Best,England,Sällanköpsvaror,Betting & Casino,BOTB,0.481481438,0.01135915,18.5442791,2.453480005,16.61152077
BH Macro,England,Finans & Fastighet,Fondförvaltning,BHMG,0.399141655,0.01232191,12.18918991,8.854161263,1.294785976
BHP Group,England,Material,Gruv - Prospekt & Drift,BHP,-0.321653709,0.007998118,9.341684341,1.921301007,1.830191016
Biffa,England,Industri,Energi & Återvinning,BIFF,-0.092760143,0.088397789,25.57398033,0.4410083,1.352900982
Big Sofa Technologies,England,Informationsteknik,Affärs- & IT-System,BST,-0.463157883,0.028800001,-1.197183013,1.942159057,1.907557011
Big Yellow,England,Finans & Fastighet,Fastighet - REIT,BYG,-0.023854971,0.03526093,10.85871983,13.40750027,1.431864977
Bigblu Broadband,England,Telekommunikation,Bredband & Telefoni,BBB,-0.159183741,0.110759497,-7.310149193,0.955064178,18.83074951
Bilby,England,Industri,Byggnation & Infrastruktur,BILB,-0.725806503,0.03031631,-0.374284387,0.054690748,0.433010787
Billing Services,England,Industri,Affärskonsulter,BILL,-0.777777786,0.0049807,-0.145772606,0.070662796,0.068980128
Billington Holdings,England,Industri,Byggnation & Infrastruktur,BILN,0.047618985,0.03289474,7.966890812,0.465474606,1.615345001
Biome Technologies,England,Material,Kemikalier,BIOM,-0.54972374,0.026176181,-6.921443939,0.478084803,1.154273987
Biotech Growth,England,Finans & Fastighet,Fondförvaltning,BIOG,0.251351357,0.035482769,-5.77342701,-5.425751209,1.246122003
Bioventix,England,Hälsovård,Biotech,BVXP,-0.021518946,0.007730337,30.26151085,19.68132019,20.4078598
Bisichi Mining,England,Energi,Bränsle - Kol,BISI,-0.375,0.0349947,2.237469912,0.151266605,0.370344996
Blackrock Energy & Resources Income,England,Finans & Fastighet,Fondförvaltning,BERI,-0.348837204,0.0341573,15.08981991,10.02122974,0.669519782
BlackRock Frontiers Investment,England,Finans & Fastighet,Fondförvaltning,BRFI,-0.358844757,0.01239224,-37.46834946,92.22293854,0.655520678
Blackrock Greater Europé,England,Finans & Fastighet,Fondförvaltning,BRGE,-0.004267454,0.02076304,15.75158024,12.92990971,0.876061022
Blackrock Income and Growth,England,Finans & Fastighet,Fondförvaltning,BRIG,-0.143229189,0.01059034,11.86013031,9.870903015,0.817199886
BlackRock Latin American,England,Finans & Fastighet,Fondförvaltning,BRLA,-0.378061752,0.080118694,3.344022036,3.048177958,0.529288113
Blackrock North American,England,Finans & Fastighet,Fondförvaltning,BRNA,-0.145658255,0.010421391,10.70926952,9.696551323,0.837326288
BlackRock Smaller Companies,England,Finans & Fastighet,Fondförvaltning,BRSC,-0.087267456,0.0152236,-11.48515034,-13.32489014,0.861353874
Blackrock Throgmorton,England,Finans & Fastighet,Fondförvaltning,THRG,-0.022988498,0.036771879,4.081633091,3.833626032,0.804295123
BlackRock World Mining,England,Finans & Fastighet,Fondförvaltning,BRWM,-0.171690712,0.003968254,4.879555225,4.340054989,0.729510427
Blancco Technology,England,Industri,Affärskonsulter,BLTG,0.625531921,0.01513815,-1364.286011,4.320591927,2.033865929
Block Energy,England,Energi,Olja & Gas - Exploatering,BLOE,-0.828402405,0.03402807,-2.042253017,47.44691086,0.34212929
Bloomsbury Publishing,England,Sällanköpsvaror,Media & Publicering,BMY,0.017699122,0.05833333,19.2468605,1.091745973,1.209970951
Blue Planet Investment,England,Finans & Fastighet,Investmentbolag,BLP,-0.29487175,0.02254791,-17.1875,48.99386978,0.613741219
Blue Prism,England,Informationsteknik,Affärs- & IT-System,PRSM,-0.250309772,0.062665491,-11.52709961,9.705901146,10.26488018
Bluejay Mining,England,Material,Gruv - Guld & Silver,JAY,-0.630799637,0.02974684,-3.116667032,-39969.82031,1.174059033
Bluerock Diamonds,England,Material,Gruv - Ädelstenar,BRD,-0.566037788,0.03083534,-0.3257052,0.841161072,0.774047613
Bodycote,England,Industri,Industrimaskiner,BOY,-0.341779289,0.116303196,11.88490963,1.55490005,1.587321043
Boohoo Group,England,Sällanköpsvaror,Kläder & Skor,BOO,0.347585449,0.064059339,62.15776825,3.027899981,12.71068954
Henry Boot,England,Industri,Byggnation & Infrastruktur,BOOT,-0.062043848,0.143502798,9.654395103,0.877926111,1.109526038
Bovis Homes,England,Industri,Bostadsbyggnation,BVS,0.543513527,0.02025111,13.61515045,1.806947947,1.606363058
