Bolagsnamn,Bransch,PE,PS,PB
Nicolet Bankshares,Banker,10.09766006,4.257602215,1.142932057
NII Holdings,Telekomtjänster,6.745415211,0.773428082,-1.452476025
nLIGHT,Elektronik & Tillverkning,-39.49869919,2.956259966,2.41049099
NMI Holdings,Försäkring,4.897827148,2.231112003,0.887519479
NN Inc,Industrikomponenter,-2.270710945,0.127820104,0.242715597
Noodles,Restaurang & Café,140.7008057,0.498214811,4.555574894
Nordson,Industrimaskiner,24.74959946,3.82337904,5.12638092
Nortech System,Elektronik & Tillverkning,-8.127170563,0.085550427,0.498214692
Northeast Bancorp,Banker,8.646046638,1.448637009,0.771857917
Northern Technologies,Energi & Återvinning,20.30036926,1.312643051,1.283331037
Northern Trust,Kapitalförvaltning,12.58242035,2.64863801,1.57674098
Northfield Bancorp,Banker,12.70660019,3.227876902,0.766054511
Northrim BanCorp,Banker,7.788489819,2.215184927,0.749560773
Northwest Bancshares,Banker,10.67663002,2.852102041,0.87964499
Northwest Pipe,Gruv - Industrimetaller,8.982581139,0.894380271,1.006680012
Norwood Financial,Banker,11.22667027,3.380856991,1.163229942
Nova Lifestyle,Möbler & Inredning,2.750302076,0.128386706,0.086564757
Novan,Läkemedel,-0.368777305,2.350215912,-0.48373729
Novanta,Elektronisk Utrustning,70.40104675,4.520769119,6.784849167
Novavax,Biotech,-3.269160986,31.2047596,-3.130590916
Novelion Therapeutics,Biotech,-0.119661398,0.095815264,-0.108863801
Novocure,Medicinsk Utrustning,-940.5913696,19.82534027,31.98033905
Rekor Systems,Bemanning,-4.385178089,3.822824001,-22.85885048
Nuance Communications,Affärs- & IT-System,35.01847076,2.925373077,4.121329784
Nutanix,IT-Konsulter,-3.956175089,2.791157007,-52.74050903
NuVasive,Medicinsk Utrustning,46.01092148,2.520493031,3.216881037
Nuvectra,Medicinsk Utrustning,-0.060294051,0.047862999,0.03343191
NV5 Global,Affärskonsulter,22.3386898,1.070994973,1.531255007
NVE Corp,Elektroniska komponenter,17.64501953,9.947342873,3.081046104
NVIDIA,Elektronik & Tillverkning,62.76108932,15.94260025,14.26264954
NXP Semiconductors,Elektronik & Tillverkning,108.5774994,2.905797005,2.732206106
NXT-ID,Affärs- & IT-System,-4.215507984,0.648237526,1.30358696
Nymox Pharmaceutical,Biotech,-12.0815897,1418.23999,47.71342087
Oak Valley Bancorp,Banker,9.344156265,2.773221016,1.049522996
Oaktree Specialty Lending,Fondförvaltning,4.795381069,3.835645914,0.578328311
Oaktree Strategic Income,Fondförvaltning,6.99966383,3.685442924,0.643904328
Obalon Therapeutics,Medicinsk Utrustning,-0.324042797,3.837331057,0.794389725
ObsEva,Biotech,-0.923361123,6981.591797,2.281799078
Ocean Bio Chem,Hemelektronik,13.83664989,1.150756955,1.582285047
Ocean Power Technologies,Elförsörjning,-0.219088897,2.987092018,0.404330194
OceanFirst Financial,Banker,8.874756813,2.528460979,0.677097023
Oconee Federal Financial,Banker,25.04360008,5.828210831,1.266247034
Ocular Therapeutix,Medicinsk Utrustning,-2.935317993,66.68279266,-77.64962769
Odyssey Marine Exploration,Affärskonsulter,-3.079678059,10.60993004,-1.112992048
Office Depot,Detaljhandel,10.33520031,0.092992127,0.455631495
OFS Capital,Fondförvaltning,6.827085018,1.242908001,0.391766012
OHA Investment,Fondförvaltning,-4.205759048,4.203257084,0.738624394
Ohio Valley Banc,Banker,12.82903004,2.536560059,0.995733202
Okta,Affärs- & IT-System,-78.46482086,29.26235008,42.30899811
Old Dominion Freight Line,Tåg- & Lastbilstransport,26.15903091,3.883439064,5.179794788
Old Line Bancshares,Banker,13.45876026,3.921075106,1.233355045
Old National Bancorp,Banker,9.812236786,3.143199921,0.804834485
Old Point Financial,Banker,10.48003006,2.048160076,0.750938416
Old Second Bancorp,Banker,6.043787003,2.030081987,0.844533026
Ollies Bargain Outlet,Detaljhandel,24.99533081,2.396251917,3.186748028
Olympic Steel,Gruv - Industrimetaller,28.11940002,0.065598287,0.335922301
Omega Flex,Industrimaskiner,49.95037079,7.754734993,23.10115051
Omeros,Biotech,-8.593200684,7.106871128,-7.288354874
Omnicell,Medicinsk Utrustning,48.38980865,3.246462107,3.445312023
ON Semiconductor,Elektronik & Tillverkning,28.65003014,1.086815,1.816318989
On Track Innovations,Elektronik & Tillverkning,-1.360000014,0.539173484,1.076231003
Outlook Therapeutics,Biotech,-0.305796206,3.583350897,-0.998334825
Onconova Therapeutics,Läkemedel,-0.219747096,16.72858047,3.155217886
One Group Hospitality,Restaurang & Café,1.849480987,0.308125913,1.08366704
One Stop Systems,Datorer & Hårdvara,-24.41077042,0.40091601,0.812655687
OneSpan,IT-Konsulter,70.36530304,2.433867931,2.346745014
Open Bank,Banker,7.009614944,1.947584033,0.814342797
OpGen,Biotech,-0.303994805,3.733659983,3.042551041
Opiant Pharmaceuticals,Läkemedel,4.880184174,1.094130993,1.28817904
Opko Health,Läkemedel,-3.223671913,1.266230941,0.707262278
Optical Cable,Kommunikation,-3.444854975,0.257532597,0.929987013
OptimizeRx,Läkemedel,-38.43204117,5.353922844,2.935591936
OptimumBank,Banker,-4.080221176,1.301421046,0.934307218
OptiNose,Biotech,-1.529680014,4.785727978,2.691239119
Opus Bank,Banker,10.38414955,2.242151976,0.564961016
Oramed Pharmaceuticals,Biotech,-4.51563406,27.55776024,4.643199921
OraSure Technologies,Medicinsk Utrustning,43.35572815,4.63766098,2.334419966
Orbcomm,Telekomtjänster,-11.43593979,0.763367891,0.87907362
OReilly Automotive,Bil & Motor,19.9272995,2.654854059,67.81778717
Organovo,Biotech,-1.731760979,14.32479,1.422881007
Orgenesis,Biotech,-3.290904999,2.421926022,14.70578957
Origin Agritech,Jordbruk,-1.530907035,1.180673003,-4.811382771
Origin Bancorp,Banker,9.310193062,2.191112995,0.830291927
Orion Energy Systems,Möbler & Inredning,10.73791027,0.86618048,4.063145161
Oritani Financial,Banker,16.02066994,5.341321945,1.584848046
Orrstown Financial Services,Banker,8.131950378,1.576518059,0.656695783
Orthofix,Medicinsk Utrustning,-20.80096054,1.295318007,1.818472028
Orthopediatrics,Medicinsk Utrustning,-51.18746185,10.23412037,5.215652943
OSI Systems,Elektronisk Utrustning,17.51244926,1.099814057,2.383857965
Otelco,Bredband & Telefoni,2.508141041,0.309928298,1.036937952
Otonomy,Biotech,-1.458147049,108.8768005,1.623695016
Ottawa Bancorp,Banker,17.33871078,2.714059114,0.66991812
Otter Tail,Elförsörjning,21.55771065,2.046524048,2.407969952
Overstock.com,Internettjänster,-2.517050028,0.235526398,2.986787081
Oxbridge Re,Försäkring,-15.78946972,5.666145802,0.598809421
Oxford Immunotec Global,Medicinsk Utrustning,-221.2301941,3.99651289,1.378546953
Oxford Lane Capital,Fondförvaltning,-2.294686079,2.973699093,0.773658216
Oxford Square Capital,Fondförvaltning,-4.455445766,2.366369009,0.597801685
P&F Industries,Installation & VVS,2.862835884,0.230874494,0.291281313
PACCAR,Industrimaskiner,9.722909927,0.903772414,2.383687019
Pacfic Premier Bancorp,Banker,7.324143887,2.157505989,0.56398797
Pacific Biosciences of California,Medicinsk Utrustning,-5.193981171,4.826506138,7.988162994
Pacific Ethanol,Bioenergi,-0.162245899,0.01203384,0.07801798
Pacific Mercantile Bancorp,Banker,16.0308609,1.342401028,0.591520071
Pacira Pharmaceuticals,Läkemedel,-140.2035065,3.703819036,4.393381119
PacWest Bancorp,Banker,4.859203815,1.858741045,0.457639605
PAM Transportation Services,Tåg- & Lastbilstransport,28.3736496,0.426211298,1.635738015
Pangaea Logistics Solutions,Tåg- & Lastbilstransport,7.535264015,0.221055999,0.535218418
Papa Johns,Restaurang & Café,-268.2966919,1.275171041,-25.43255043
Paratek Pharmaceuticals,Biotech,-1.171229005,11.07398033,-4.620976925
Park City,Affärs- & IT-System,48.14785004,3.634226084,1.645339012
Park Ohio,Industrimaskiner,5.511054039,0.134617701,0.649141073
Parke Bancorp,Banker,5.393438816,1.996068001,0.893934429
Pathfinder Bancorp,Banker,11.96506977,1.081498981,0.499383301
Patrick Industries,Byggmaterial,8.382501602,0.327782094,1.539865017
Patriot National Bancorp,Banker,-23.6662693,0.53192842,0.339657396
Patriot Transportation,Tåg- & Lastbilstransport,79.5068512,0.313513696,0.754428625
Pattern Energy,Elförsörjning,-74.56775665,4.853724957,2.454080105
Patterson Companies,Hälsovård & Hjälpmedel,31.46289063,0.271398306,1.041735053
Patterson UTI Energy,Olja & Gas - Borrning,-1.073114991,0.174882993,0.152483702
Paychex,Bemanning,21.57208061,5.778268814,8.596426964
Paylocity Holding,Affärs- & IT-System,96.47785187,10.31991005,16.15443039
Usio,Betalning & E-handel,-3.064842939,0.733924925,2.734703064
PayPal,Betalning & E-handel,53.03879929,7.246107101,7.626758099
PB Bancorp,Banker,27.58289909,5.580648899,1.240295053
PC Connection,Datorer & Hårdvara,13.28318977,0.384426802,1.814959049
PC Tel,Rymd- & Satellitteknik,27.09443092,1.14912498,1.419635057
PCSB Financial,Nischbanker,25.12726974,4.045039177,0.857940376
PDC Energy,Olja & Gas - Exploatering,-9.919782639,0.467944711,0.231642097
PDF Solutions,Elektronik & Tillverkning,-84.33014679,5.354819775,2.336354017
PDL BioPharma,Biotech,-5.22325182,7.037261009,0.649594188
PDL Community Bancorp,Nischbanker,-28.26531029,2.872168064,0.915510178
pdvWireless,Telekomtjänster,-20.28780937,310.6276855,3.087364912
Peapack Gladstone Financial,Banker,7.075625896,1.811282039,0.649743021
Pegasystems,Affärs- & IT-System,-68.24022675,6.817657948,11.52760983
Penn National Gaming,Betting & Casino,40.40782928,0.329409599,0.942587614
Penn Virginia,Olja & Gas - Exploatering,1.084277987,0.162530497,0.147070304
PennantPark Floating Rate Capital,Fondförvaltning,15.91392994,2.764107943,0.519813597
PennantPark Investment,Fondförvaltning,8.614585876,2.210001945,0.415446401
Penns Woods Bancorp,Banker,10.50290012,2.439829111,1.051349998
Peoples Bancorp,Banker,8.467097282,2.702687025,0.773416817
Peoples Bancorp of North Carolina,Banker,8.526703835,2.39586401,0.886051476
Peoples Financial Services,Banker,9.870689392,2.717844009,0.848784208
Peoples United Financial,Banker,9.119447708,2.740221977,0.648609817
Peoples Utah,Banker,8.250386238,3.048154116,1.091820955
PepsiCo,Drycker,26.65331078,2.866461039,13.02005005
Perceptron,Mätning & Analys,-3.398772955,0.379613906,0.620142579
Perficient,IT-Konsulter,26.84557915,1.731915951,2.570621014
Performant Financial,Affärskonsulter,-1.415470004,0.254393995,0.713640988
Perion Network,Affärs- & IT-System,10.42518044,0.511901915,0.810238123
Perma Fix Environmental Services,Energi & Återvinning,25,0.976410329,2.324619055
Perma Pipe,Olja & Gas - Service,16.74353981,0.391935289,0.921346188
PetIQ,Detaljhandel,-49.28797913,0.994297624,2.491524935
PetMed Express,Apotek,24.93465042,2.313471079,4.97083807
PFSweb,IT-Konsulter,-30.1971302,0.222728893,1.39804399
Phibro Animal Health,Läkemedel,23.88907051,1.109630942,4.151138783
Photronics,Elektronik & Tillverkning,21.11614037,1.24735105,0.947938681
Pico Holdings,Bostadsbyggnation,13.93599987,5.363577843,0.884567022
Pieris Pharmaceuticals,Biotech,-4.830053806,3.221190929,2.902972937
Pilgrims Pride,Livsmedel,10.97268009,0.439242005,1.984194994
Pingtan Marine Enterprise,Fiskodling,13.35188007,0.846808016,0.559203029
Pinnacle Financial Partners,Banker,7.736054897,2.893994093,0.709545195
Pioneer Power Solutions,Installation & VVS,-0.891691983,0.521474123,0.653056324
Pixelworks,Elektronik & Tillverkning,-16.6805706,2.236027002,3.234615088
Playa Hotels & Resorts,Hotell & Camping,-62.08955002,0.421968013,0.331714511
Plexus,Elektronik & Tillverkning,15.96897984,0.549603522,1.96717298
Plug Power,Förnybarenergi,-11.84138012,5.626441002,9.537183762
Plumas Bancorp,Banker,5.898015022,2.300175905,1.069777012
Pluralsight,IT-Konsulter,-11.02348995,5.869647026,10.16559029
Pluristem Therapeutics,Biotech,-1.049270034,6192.100098,8.951496124
PLx Pharma,Biotech,-0.741000116,46.09238052,16.60629082
Pointer Telocation,Tåg- & Lastbilstransport,25.65954971,1.626767993,1.772308946
Polar Power,Elektroniska komponenter,18.79589081,0.402955204,0.557112992
Polarityte,Biotech,-0.296920091,5.327682018,0.77377069
Pool Corp,Fritid & Sport,30.51711082,2.446649075,19.08452988
Popular,Banker,5.229118824,1.521286011,0.571620405
Portola Pharmaceuticals,Biotech,-1.819255948,4.937119961,4.435708046
Potbelly,Restaurang & Café,-3.608350039,0.209432498,1.246309996
PotlatchDeltic,Fastighet - REIT,37.99903107,2.537353039,1.710618019
Powell Industries,Elektroniska komponenter,17.80279922,0.500710309,0.899564981
Power Integrations,Elektronik & Tillverkning,14.82886028,6.731779099,3.908448935
PRA Group,Kredit & Finansiering,14.73233032,1.24359405,1.081622005
PRA Health Sciences,Biotech,23.88168907,1.82072401,5.121891975
Precipio,Biotech,-0.306455106,1.799867988,0.426216304
Predictive Oncology,Medicinsk Utrustning,-0.243543193,4.799180031,0.603182375
Preferred Bank,Banker,6.444423199,2.190131903,1.062829971
Preformed Line Products,Kommunikation,9.764456749,0.502037525,0.831686318
Premier,Sjukhus & Vårdhem,3.115025043,3.13499403,2.324702024
Premier Financial Bancorp,Banker,7.393208981,2.325568914,0.741286516
Presidio,IT-Konsulter,35.84539032,0.454029202,2.081787109
PRGX Global,Affärskonsulter,-5.295606136,0.46117121,1.475729942
PriceSmart,Detaljhandel,23.72047997,0.566658199,2.292239904
PrimeEnergy,Olja & Gas - Exploatering,18.09473038,1.231775999,1.452890992
Primo Water,Drycker,145.3789978,1.787989974,5.670248985
Primoris Services,Byggnation & Infrastruktur,10.28170967,0.259592801,1.28302002
Principal Financial,Försäkring,6.364881992,0.537024617,0.597552896
Pro Dex,Hälsovård & Hjälpmedel,17.81321907,2.284292936,3.714148998
Professional Diversity Network,IT-Konsulter,-0.721077681,1.320505023,2.27895999
Profire Energy,Olja & Gas - Service,17.90237999,0.914517522,0.765468299
Progenics Pharmaceuticals,Biotech,-5.0949049,10.09445953,7.586295128
Progress Software,Affärs- & IT-System,43.84917831,3.795917034,5.016729832
Proofpoint,IT-Konsulter,-49.58372116,7.386734009,11.0731802
ProPhase Labs,Livsmedel,-6.738645077,2.121124029,1.86521399
ProQR Therapeutics,Biotech,-3.142209053,120.7595978,2.474654913
Prospect Capital,Fondförvaltning,12.09239006,2.481183052,0.513762176
Protagonist Therapeutics,Biotech,-2.398603916,842.4495239,2.433667898
Proteostasis Therapeutics,Biotech,-1.210862994,14.59265041,1.16969502
Prothena,Biotech,-6.017354012,574.4614258,1.713358998
Providence Service,Sjukhus & Vårdhem,-82.7977829,0.514087498,1.966606975
Provident Bancorp,Banker,14.57705975,3.291784048,0.734637082
Provident Financial,Banker,17.94766045,2.215986967,0.791984022
Prudential Bancorp,Nischbanker,11.23676014,2.445913076,0.788369775
Psychemedics,Sjukhus & Vårdhem,19.63489914,0.802423477,1.797485948
PTC Inc,Affärs- & IT-System,-616.6348267,5.833250046,5.969915867
PTC Therapeutics,Biotech,-11.08588982,9.559329033,4.937530994
Pulmatrix,Biotech,-1.299968004,4.044419765,2.903290987
Puma Biotechnology,Biotech,-4.30278492,1.208094001,18.83499908
Pure Cycle,Vattenförsörjning,23.70628929,8.470005035,2.989011049
Purple Innovation,Möbler & Inredning,-19.35404015,0.97999227,-178.3294983
Pyxis Tankers,Sjöfart & Rederi,-1.982215047,0.600767791,0.521034598
QAD Inc,Affärs- & IT-System,-53.31661987,2.795217037,7.484385014
QCR Holdings,Banker,7.782598972,2.049603939,0.82725209
Qualcomm,Elektronik & Tillverkning,22.10976028,4.474942207,19.64096069
NextGen Healthcare Inc,IT-Konsulter,42.87459183,1.284399986,1.730635047
Qualstar,Datorer & Hårdvara,-541.666687,0.279317588,0.556688428
Qualys,IT-Konsulter,63.94752884,13.05335045,10.85319996
Quanterix,Biotech,-13.53711987,10.90614986,4.809257984
Quest Resource Holding,Energi & Återvinning,-416.666687,0.232971907,0.374072909
QuickLogic,Elektronik & Tillverkning,-1.543118,2.513036966,1.874369979
Quidel,Medicinsk Utrustning,56.9278717,7.727995872,7.383852005
QuinStreet,Marknadsföring,67.92453003,0.962367713,1.987125993
Qumu,Datorer & Hårdvara,-3.388190031,1.122236013,2.788218975
Quorvo,Elektronik & Tillverkning,31.14447021,3.319257021,2.395906925
Quotient,Hälsovård & Hjälpmedel,-4.392548084,16.90434074,30.1774807
Qurate Retail,Detaljhandel,-6.913064003,0.229806498,0.638995111
R1 RCM,Sjukhus & Vårdhem,-121.794899,0.913246989,4.381886005
Ra Pharmaceuticals,Biotech,-20.73487091,755.4733276,8.646695137
Rada Electronics Industries,Kommunikation,-87.84860229,3.825630903,4.094497204
Radcom,Datorer & Hårdvara,-14.11859989,2.923460007,1.306395054
Radius Health,Biotech,-4.53884697,3.495217085,-14.32816982
RadNet,Sjukhus & Vårdhem,40.24515152,0.515271127,3.920723915
Radware,Affärs- & IT-System,46.57062912,4.037559986,2.574440002
Ramaco Resources,Gruv - Industrimetaller,4.503767014,0.488973111,0.661841273
Rambus,Elektronik & Tillverkning,-15.27606964,6.231552124,1.437852025
Rand Capital,Kapitalförvaltning,-7.138157845,11.67173958,0.593005598
Randolph Bancorp,Banker,14.44723988,2.033509016,0.653914988
Rapid7,Affärs- & IT-System,-40.15747833,6.773438931,26.62748909
Rave Restaurant,Restaurang & Café,-12.30088997,0.888313174,2.255358934
Raven Industries,Industrimaskiner,21.8460598,1.985252023,2.413563967
RBB Bancorp,Banker,7.05931282,1.919348001,0.667339623
RBC Bearings,Industrikomponenter,26.28997993,4.522679806,3.033179045
RCI Hospitality,Restaurang & Café,4.829618931,0.466320008,0.516635001
RCM Technologies,Byggnation & Infrastruktur,4.54923296,0.096830271,0.57106638
Reading International,Resor & Nöjen,-3.164068937,0.290816009,0.59467423
RealNetworks,Affärs- & IT-System,-1.550151944,0.181236893,0.804467618
RealPage,Affärs- & IT-System,96.08006287,5.569769859,4.692275047
Reata Pharmaceuticals,Biotech,-15.26947975,182.3771973,18.8279705
Recon Technology,Olja & Gas - Service,-2.010795116,0.555438519,0.594759524
Recro Pharma,Biotech,39.94182968,1.936104059,-28.62013054
Red Robin Gourmet Burgers,Restaurang & Café,-17.8501091,0.1069699,0.390177697
Red Rock Resorts,Betting & Casino,-217.8423004,0.663372874,2.459621906
Red Violet,Affärs- & IT-System,-20.89204025,8.202740669,5.903151035
Redfin,Fastighetsbolag,-21.9199791,2.306566,5.426679134
Regeneron Pharmaceuticals,Biotech,28.42734909,7.360402107,5.219058037
Regenxbio,Biotech,-13.26103973,35.94942093,2.813447952
Regulus Therapeutics,Biotech,-0.439379901,1.456110954,0.497034788
Reliant Bancorp,Banker,8.435497284,1.713798046,0.606504023
Reliv,Livsmedel,-11.27700996,0.142978907,0.451481611
Remark,Affärs- & IT-System,-0.803745627,0.736771405,-0.986612082
Renasant,Banker,8.331306458,2.512778044,0.641384006
Renewable Energy,Bioenergi,2.529620886,0.336061507,0.784226418
Rent-A-Center,Detaljhandel,5.968080044,0.379495412,2.207577944
Repligen,Medicinsk Utrustning,241.1170044,20.21697044,5.155405998
