Bolagsnamn,Bransch,PE,PS,PB
LeMaitre Vascular,Medicinsk Utrustning,31.68989944,4.807448864,3.80439496
Lendingtree,Kredit & Finansiering,73.62181091,2.340871096,6.438595772
Level One Bancorp,Banker,8.174584389,1.856371999,0.766112626
Lexicon Pharmaceuticals,Biotech,1.991567016,0.732516587,2.014703989
LGI Homes,Bostadsbyggnation,7.17468977,0.695186675,1.511914968
LHC Group,Sjukhus & Vårdhem,43.8510704,2.003844023,2.949415922
Lianluo Smart,Medicinsk Utrustning,-0.923883021,14.87491035,2.669903994
Liberty Broadband,Media & Publicering,183.4710999,1440.374023,2.00624609
Liberty Global,Media & Publicering,-8.580812454,1.016710043,0.862426877
Liberty Latin America,Telekomtjänster,-26.05937004,0.540983617,0.672706723
Liberty Media,Media & Publicering,-17.69701004,2.722048044,1.050577998
Liberty TripAdvisor,Internettjänster,-7.159904003,0.1010722,0.492727011
Lifetime Brands,Hemelektronik,-2.569097042,0.160234407,0.498299211
Lifevantage,Läkemedel,14.68214035,0.724446177,5.717593193
Lifeway Foods,Livsmedel,59.66667175,0.300238103,0.650179207
Ligand Pharmaceuticals,Biotech,2.860722065,12.74431992,1.997977018
LightPath Technologies,Hälsovård & Hjälpmedel,-14.40598965,1.177250028,1.196602941
Limbach,Byggnation & Infrastruktur,36.87942886,0.042395379,0.533447802
Limelight Networks,IT-Konsulter,-55.45145035,3.840703011,4.627054214
Limestone Bancorp,Banker,10.15408993,2.154921055,1.01039803
Limoneira,Jordbruk,-29.46067047,1.442932963,1.182697058
Lincoln Educational Services,Konsumentservice,29.15712929,0.220967293,1.095585942
Lincoln Electric,Industrimaskiner,16.37273026,1.545230985,5.672093868
Lindblad Expeditions,Resor & Nöjen,18.90332031,0.757941425,2.109880924
Lipocine,Biotech,-0.922403514,105.783699,2.775901079
Liquidity Services,IT-Konsulter,-8.146499634,0.726677477,1.43462503
Littelfuse,Elektroniska komponenter,24.39641953,2.216551065,2.228389978
LivaNova,Medicinsk Utrustning,-15.4678297,2.223417997,1.742092967
Live Oak Bancshares,Banker,30.50307083,2.369715929,1.014767051
Live Ventures,Internettjänster,-1.864874005,0.058988981,0.310223401
LivePerson,IT-Konsulter,-14.6273098,4.91430378,9.647930145
LiveXLive Media,Media & Publicering,-2.481555939,2.838031054,-57.02956009
LKQ Corp,Bil & Motor,12.33246994,0.525848508,1.312932968
LM Funding America,Kredit & Finansiering,-0.625,0.621597171,0.663367271
LogMeIn,IT-Konsulter,-289.0289917,3.269196987,1.503425002
Lonestar Resources US,Olja & Gas - Exploatering,-0.121477,0.069639876,0.112421997
Lovesac,Möbler & Inredning,-7.706967831,0.458004296,1.113855004
LPL Financial,Kapitalförvaltning,8.488384247,0.801076829,4.400878906
LRAD,Kommunikation,47.52474976,3.119221926,3.050107002
LSI Industries,Möbler & Inredning,29.67480087,0.351605088,0.923418522
lululemon athletica,Kläder & Skor,41.61951065,7.042116165,14.35426998
Lumentum,Kommunikation,-1185.713989,3.4823699,3.614077091
Luminex,Medicinsk Utrustning,-127.1914978,3.959161997,2.85007596
Luna Innovations,Kommunikation,43.0100708,2.920176983,3.052067041
Luther Burbank,Banker,10.53964043,1.92016995,0.834805906
Macatawa Bank,Banker,7.667731762,3.233325005,1.129104018
Mackinac Financial,Banker,7.533979893,1.61938405,0.643917024
Macom Technology Solutions,Elektronik & Tillverkning,-4.211137772,3.488246918,5.563179016
MacroGenics,Biotech,-1.843346953,4.43915081,1.235496998
Magal Security Systems,Affärskonsulter,31.48335075,0.831966519,0.822953224
Magellan Health,Sjukhus & Vårdhem,23.19522095,0.1815577,0.929935575
Taronis Technologies,Bioenergi,-0.01616689,0.110701397,0.058498438
Magyar Bancorp,Banker,18.69919014,1.967643023,0.969571292
Maiden,Försäkring,-0.789913416,0.150051102,0.170319796
MakeMyTrip,Resor & Nöjen,-9.341082573,2.582645893,1.103276968
Malibu Boats,Bil & Motor,7.329111099,0.707949519,2.346122026
Malvern Bancorp,Banker,9.084523201,1.861364007,0.622308671
MAM Software,Affärs- & IT-System,39.85530853,4.054032803,8.718355179
Mammoth Energy Services,Olja & Gas - Borrning,-0.381527185,0.04835549,0.045193519
Manhattan Associates,IT-Konsulter,45.26683044,6.12338686,26.59539986
Manhattan Bridge Capital,Fastighet - REIT,8.56022644,5.21218586,1.152981043
Manitex,Industrimaskiner,-9.784373283,0.370100498,1.045753956
Mannatech,Livsmedel,7.65177393,0.155642301,0.900060177
MannKind,Biotech,-4.747550964,4.23319912,-1.400609016
ManTech,IT-Konsulter,28.31508064,1.449113965,2.160640001
Marathon Patent,Kapitalförvaltning,-0.843880177,3.178829908,1.032855988
Marchex,Marknadsföring,-17.88525963,0.663239121,0.705051124
Marin Software,IT-Konsulter,-0.724191129,0.195817396,0.455940187
MarketAxess,Kapitalförvaltning,73.67182922,29.50517082,19.5918808
Marlin Business Services,Banker,3.612426996,0.783370912,0.446886092
Marriott,Hotell & Camping,21.7578907,1.277336955,38.10572052
Marrone Bio Innovations,Kemikalier,-2.113296986,3.163120985,3.943898916
Marten Transport,Tåg- & Lastbilstransport,19.20404053,1.380445957,1.94797802
Marvell Technology,Elektronik & Tillverkning,10.89443016,6.275530815,1.951779008
Masimo,Medicinsk Utrustning,56.07904053,11.03363991,8.860336304
Match,Internettjänster,40.50646973,10.02715969,64.31916046
Matrix Service,Olja & Gas - Service,-362.8252869,0.184052795,0.806455195
Mattel,Fritid & Sport,-15.15643024,0.716728628,6.565919876
Matthews,Marknadsföring,-14.08314991,0.479986489,1.026623011
Maxim Integrated Products,Elektronik & Tillverkning,18.67453003,6.573557854,8.311759949
MCBC,Bil & Motor,7.941267014,0.314662308,1.648715019
McGrath Rent,Stödtjänster & Service,13.61820984,2.281198978,2.051630974
MDC Partners,Marknadsföring,-4.719284058,0.059121039,-0.381083012
Medallion Financial,Banker,-40.46960831,0.544760525,0.274425596
Medical Transcription Billing,Medicinsk Utrustning,-11.65888977,1.329388022,1.999704003
Medidata Solutions,IT-Konsulter,132.4239044,8.414424896,8.721439362
Mediwound,Läkemedel,26.18420982,1.702903032,3.568696976
Medpace,Biotech,31.18851089,3.492301941,4.139935017
MEI Pharma,Biotech,-5.010019779,58.31811142,3.428834915
MeiraGTx,Biotech,-8.468108177,38.69626999,2.695729017
Melinta Therapeutics,Biotech,-0.019991919,0.084465832,-0.113583997
Mellanox Technologies,Elektronik & Tillverkning,33.81589127,5.129744053,4.122073174
Mer Telemanagement Solutions,IT-Konsulter,-26.10965919,0.695628703,1.163414001
MercadoLibre,Internettjänster,-159.1087952,12.16646004,13.41907024
Mercantile Bank,Banker,7.320795059,2.289433002,0.87022543
Mercer,Skogsbolag,-56.93877029,0.338162392,0.998022795
Merchants Bancorp,Banker,5.781809807,1.855126977,0.601592183
